Num_Name	Epoch	q	e	i	w	Node	Tp	Ref
C/2003 S4-A (LINEAR)	53284	3.87410273	0.89492067	40.70815	155.3294	224.55263	20040530.91	JPL6
C/2003 S4-B (LINEAR)	53284	3.84036059	0.90410537	40.42614	153.76042	224.54006	20040523.55	JPL6
C/2003 S5 (SOHO)	52901	0.005	1	144.77	85.44	9.13	20030919.2	SAO_2008
C/2003 S6 (SOHO)	52901	0.0066	1	141.01	87.22	19.09	20030919.12	SAO_2008
C/2003 S7 (SOHO)	52904	0.0049	1	145	75.98	2.99	20030922.02	SAO_2008
C/2003 S8 (SOHO)	52909	0.0052	1	144.28	78.39	1.9	20030926.63	SAO_2008
C/2003 S9 (SOHO)	52907	0.0154	1	28.79	180.22	59.32	20030925.35	SAO_2008
P/2003 SQ215 (NEAT-LONEOS)	52974	2.30422032	0.58150128	5.54583	137.30284	257.63985	20040324.22	JPL20
C/2003 T2 (LINEAR)	52974	1.78635268	0.99972327	87.53153	152.23306	238.53267	20031114.03	JPL18
C/2003 T3 (Tabur)	53205	1.4810733	0.99974003	50.44445	43.77353	347.05761	20040429	JPL69
C/2003 T4 (LINEAR)	53338	0.84973971	1.00047998	86.76125	181.67907	93.90326	20050403.66	JPL131
C/2003 T5 (SOHO)	52922	0.0051	1	144.53	86.79	9.05	20031009.94	SAO_2008
C/2003 T6 (SOHO)	52922	0.0071	1	144.66	77.93	353.66	20031010.25	SAO_2008
C/2003 T7 (SOHO)	52923	0.005	1	144.54	87.43	9.18	20031010.91	SAO_2008
C/2003 T8 (SOHO)	52921	0.005	1	143.21	83.32	6.09	20031009.26	SAO_2008
C/2003 T9 (SOHO)	52922	0.0054	1	149.12	76.98	357.61	20031010.06	SAO_2008
C/2003 T10 (SOHO)	52926	0.0049	1	144.53	87.17	9.01	20031014.48	SAO_2008
C/2003 T11 (SOHO)	52928	0.0053	1	146.04	88.39	4.99	20031015.85	SAO_2008
P/2003 T12 (SOHO)	55955	0.5747885	0.77622509	11.47459	217.67449	176.47046	20120126.45	JPL4
C/2003 U1 (LINEAR)	52946	1.79571541	0.92157329	164.47454	278.38365	322.763	20031103.4	JPL13
P/2003 U3 (NEAT)	52949	2.49569612	0.50886543	7.04687	356.24247	348.37101	20030423.05	JPL12
C/2003 U4 (SOHO)	52933	0.0357	1	74.94	58.38	73.97	20031021.21	SAO_2008
C/2003 U5 (SOHO)	52929	0.0052	1	144.6	85.74	8.93	20031017.34	SAO_2008
C/2003 U6 (SOHO)	52934	0.005	1	144.48	87.14	9.07	20031021.57	SAO_2008
C/2003 U7 (SOHO)	52935	0.0051	1	144.44	88.13	12.13	20031023.43	SAO_2008
C/2003 U8 (SOHO)	52938	0.005	1	137.65	36.51	294.41	20031026.06	SAO_2008
C/2003 U9 (SOHO)	52940	0.005	1	144.22	86.95	10.76	20031028.3	SAO_2008
C/2003 V1 (LINEAR)	53017	1.78312865	0.99705118	28.67516	8.63125	25.83299	20030311.18	JPL30
C/2003 V2 (SOHO)	52945	0.005	1	145.16	89.43	9.93	20031102.24	SAO_2008
C/2003 V3 (SOHO)	52947	0.005	1	144.3	87.39	9.67	20031104.36	SAO_2008
C/2003 V4 (SOHO)	52948	0.005	1	145.14	88.06	9.22	20031105.32	SAO_2008
C/2003 V5 (SOHO)	52950	0.0082	1	136.94	58.04	332.92	20031106.83	SAO_2008
C/2003 V6 (SOHO)	52953	0.005	1	145.14	85.78	7.73	20031109.93	SAO_2008
C/2003 V7 (SOHO)	52955	0.005	1	144.42	76.08	357.95	20031112.24	SAO_2008
C/2003 V8 (SOHO)	52958	0.0049	1	143.31	87.59	11.75	20031114.71	SAO_2008
C/2003 W1 (LINEAR)	52978	1.65240715	0.93429374	78.07562	113.2879	256.74299	20031109.46	JPL11
C/2003 W2 (SOHO)	52973	0.0314	1	73.26	56.53	74.96	20031129.92	SAO_2008
C/2003 W3 (SOHO)	52960	0.0052	1	142.21	86.83	11.32	20031116.91	SAO_2008
C/2003 W4 (SOHO)	52965	0.0052	1	140.98	91.67	18.15	20031122.13	SAO_2008
C/2003 W5 (SOHO)	52966	0.0067	1	144.58	87.18	8.51	20031123.2	SAO_2008
C/2003 W6 (SOHO)	52970	0.0048	1	144.51	87.55	9.27	20031127.38	SAO_2008
C/2003 W7 (SOHO)	52971	0.0049	1	144.5	84.73	6.62	20031127.71	SAO_2008
P/2003 WC7 (LINEAR-Catalina)	53044	1.65487559	0.68089243	21.21981	341.05814	89.88861	20040205.75	JPL10
C/2003 W8 (SOHO)	52973	0.005	1	118.3	82.24	35.43	20031129.65	SAO_2008
C/2003 WT42 (LINEAR)	53833	5.19092315	1.00258604	31.41059	92.46687	48.45391	20060410.76	JPL149
C/2003 X1 (SOHO)	52975	0.0048	1	143.28	94.22	17.9	20031201.57	SAO_2008
C/2003 X2 (SOHO)	52975	0.0085	1	134.58	90.15	17.48	20031201.99	SAO_2008
C/2003 X3 (SOHO)	52976	0.005	1	133.82	112.58	37.3	20031202.7	SAO_2008
C/2003 X4 (SOHO)	52978	0.0053	1	136.31	101.56	29.52	20031205.04	SAO_2008
C/2003 X5 (SOHO)	52978	0.0073	1	139.87	97.12	21.99	20031205.41	SAO_2008
C/2003 X6 (SOHO)	52980	0.0049	1	145.82	49.96	325.8	20031206.75	SAO_2008
C/2003 X7 (SOHO)	52981	0.005	1	139.81	100.04	26.19	20031208.28	SAO_2008
C/2003 X8 (SOHO)	52982	0.005	1	141.22	96.39	20.45	20031208.68	SAO_2008
C/2003 X9 (SOHO)	52982	0.0049	1	142.28	41.99	316.87	20031208.94	SAO_2008
C/2003 X10 (SOHO)	52985	0.0053	1	147.85	50.7	328.24	20031211.53	SAO_2008
C/2003 X11 (SOHO)	52987	0.005	1	143.45	90.33	13.35	20031214	SAO_2008
C/2003 Y1 (SOHO)	52994	0.0354	1	72.81	56.72	74.7	20031220.5	SAO_2008
C/2003 Y2 (SOHO)	52993	0.0052	1	147.13	71.94	353.43	20031219.99	SAO_2008
C/2003 Y3 (SOHO)	52993	0.007	1	145.75	40.31	322.68	20031220.3	SAO_2008
C/2003 Y4 (SOHO)	52994	0.0049	1	145.41	72.44	352.48	20031221.1	SAO_2008
C/2003 Y5 (SOHO)	52996	0.0051	1	144.52	82.09	3.81	20031223.15	SAO_2008
C/2003 Y6 (SOHO)	52998	0.0048	1	144.6	86.84	8.49	20031224.66	SAO_2008
C/2003 Y7 (SOHO)	52999	0.0047	1	143.18	92.93	15.81	20031225.88	SAO_2008
C/2003 Y8 (SOHO)	52999	0.005	1	146.52	79.6	4.15	20031225.66	SAO_2008
C/2003 Y9 (SOHO)	52999	0.0054	1	146.53	71.81	350.7	20031225.78	SAO_2008
C/2003 Y10 (SOHO)	52999	0.0051	1	147.1	75.83	355.72	20031226.39	SAO_2008
C/2003 Y11 (SOHO)	53000	0.0048	1	144.96	83.81	6.94	20031226.65	SAO_2008
C/2003 Y12 (SOHO)	53001	0.0049	1	145.83	65.99	346.72	20031227.62	SAO_2008
C/2003 Y13 (SOHO)	53002	0.0056	1	143.83	76.78	356.28	20031229.14	SAO_2008
C/2003 Y14 (SOHO)	53001	0.0049	1	146.14	72.86	352.76	20031227.67	SAO_2008
C/2003 Y15 (SOHO)	53005	0.0069	1	142.53	89.44	12	20040101.46	SAO_2008
P/2004 A1 (LONEOS)	53268	5.46254399	0.30840983	10.57568	20.50111	125.24392	20040826	JPL43
C/2004 A2 (SOHO)	53016	0.0048	1	144.71	86.33	8.01	20040111.64	SAO_2008
C/2004 A3 (SOHO)	53020	0.0433	1	14.75	58.54	44.75	20040116.16	SAO_2008
C/2004 A4 (SOHO)	53013	0.0048	1	134.78	60.94	333.15	20040108.64	SAO_2008
C/2004 B1 (LINEAR)	53852	1.60194873	1.00130955	114.09719	327.90136	272.80199	20060207.89	JPL85
C/2004 B2 (SOHO)	53033	0.0353	1	73.1	57.16	74.89	20040129.11	SAO_2008
C/2004 B3 (SOHO)	53022	0.0515	1	13.28	53.97	44.9	20040118.27	SAO_2008
C/2004 B4 (SOHO)	53023	0.0062	1	139.1	66.43	341.76	20040119.03	SAO_2008
C/2004 B5 (SOHO)	53024	0.0051	1	144.37	86.35	7.17	20040120.2	SAO_2008
C/2004 B6 (SOHO)	53026	0.0053	1	145.11	70.14	350.52	20040121.82	SAO_2008
C/2004 B7 (SOHO)	53026	0.0054	1	139.51	68.17	342.23	20040122.21	SAO_2008
C/2004 B8 (SOHO)	53030	0.005	1	144.63	74.93	355.83	20040125.6	SAO_2008
C/2004 B9 (SOHO)	53031	0.0051	1	143.75	86.09	6.69	20040126.59	SAO_2008
C/2004 B10 (SOHO)	53035	0.0051	1	144.69	85.71	8.68	20040130.8	SAO_2008
C/2004 B11 (SOHO)	53025	0.0066	1	144.67	62.44	343.51	20040121.42	SAO_2008
C/2004 C1 (Larsen)	53059	4.35941817	0.62307049	28.91839	316.14523	151.95399	20030319.59	JPL10
C/2004 C2 (SOHO)	53040	0.0325	1	72.92	57.64	74.6	20040205.14	SAO_2008
C/2004 C3 (SOHO)	53040	0.005	1	139.56	67.84	341.65	20040204.7	SAO_2008
C/2004 C4 (SOHO)	53044	0.0052	1	146.02	84.5	12.5	20040208.61	SAO_2008
C/2004 C5 (SOHO)	53044	0.005	1	142.36	89.03	3.9	20040209.36	SAO_2008
C/2004 C6 (SOHO)	53046	0.0051	1	143.02	84.06	2.34	20040210.64	SAO_2008
C/2004 C7 (SOHO)	53049	0.0049	1	144.47	81.38	2.3	20040214.29	SAO_2008
C/2004 C8 (SOHO)	53050	0.005	1	144.68	79.63	2.41	20040214.88	SAO_2008
C/2004 D1 (NEAT)	53678	4.97458976	1.00162776	45.53744	75.53617	62.25296	20060210.76	JPL59
C/2004 D2 (SOHO)	53061	0.0051	1	145.2	83.63	6.23	20040226.07	SAO_2008
C/2004 D3 (SOHO)	53061	0.0051	1	145.52	84.1	7.75	20040226.24	SAO_2008
C/2004 D4 (SOHO)	53063	0.005	1	145.15	84.02	6.49	20040228.31	SAO_2008
P/2004 DO29 (Spacewatch-LINEAR)	53107	4.09474995	0.45151336	14.53579	41.86186	147.86222	20041011.69	JPL19
C/2004 DZ61 (Catalina-LINEAR)	53085	2.01333023	0.95602698	66.80929	44.46202	172.79183	20040526.86	JPL37
C/2004 E1 (SOHO)	53074	0.0053	1	146.65	76.59	2.61	20040309.85	SAO_2008
C/2004 E3 (SOHO)	53080	0.005	1	144.21	87.36	8.67	20040315.55	SAO_2008
C/2004 E4 (SOHO)	53081	0.0064	1	144.91	80.27	7.24	20040316.6	SAO_2008
C/2004 E5 (SOHO)	53066	0.005	1	142.71	85.45	1.67	20040301.8	SAO_2008
C/2004 F2 (LINEAR)	53132	1.4304581	0.99056752	104.96046	317.14426	248.27386	20031226.65	JPL13
C/2004 F4 (Bradfield)	53157	0.16826672	0.99929514	63.16458	332.78621	222.77825	20040417.09	JPL31
C/2004 F5 (SOHO)	53082	0.005	1	144.5	77.2	0.35	20040318.25	SAO_2008
C/2004 F6 (SOHO)	53088	0.006	1	144.37	77.55	3.47	20040323.84	SAO_2008
C/2004 F7 (SOHO)	53091	0.005	1	142.89	84.66	8.1	20040326.55	SAO_2008
P/2004 FY140 (LINEAR)	53133	4.10613748	0.17086327	2.12787	239.73309	327.29679	20040806.83	JPL8
C/2004 G1 (LINEAR)	53111	1.20217543	0.99926327	114.48905	110.5128	228.36988	20040604.82	JPL9
C/2004 G2 (SOHO)	53105	0.0383	1	72.62	56.95	74.01	20040410.13	SAO_2008
C/2004 G3 (SOHO)	53099	0.0076	1	141.37	65.49	338.33	20040403.6	SAO_2008
C/2004 G4 (SOHO)	53100	0.0064	1	144.51	82.74	8.45	20040404.86	SAO_2008
C/2004 G5 (SOHO)	53106	0.0052	1	144.29	85.01	8.43	20040411.13	SAO_2008
C/2004 G6 (SOHO)	53107	0.0051	1	144.91	84.69	7.31	20040412.16	SAO_2008
C/2004 G7 (SOHO)	53109	0.0051	1	144.19	81.11	3.21	20040414.24	SAO_2008
C/2004 G8 (SOHO)	53109	0.005	1	144.42	85.85	8.21	20040414.32	SAO_2008
C/2004 G9 (SOHO)	53111	0.0052	1	144.22	86.18	8.85	20040416.01	SAO_2008
C/2004 H1 (LINEAR)	53114	2.07807589	1	140.71361	290.37841	120.02775	20040115.14	JPL5
C/2004 H4 (SOHO)	53112	0.0343	1	67.87	58.7	74.62	20040416.86	SAO_2008
C/2004 H5 (SOHO)	53126	0.0335	1	68.62	53.93	76.03	20040430.72	SAO_2008
C/2004 H6 (SWAN)	53219	0.77628523	1.00063374	107.66395	269.04933	317.24538	20040512.69	JPL17
C/2004 H7 (SOHO)	53114	0.0052	1	144.22	89.47	10.51	20040419.23	SAO_2008
C/2004 H8 (SOHO)	53114	0.0049	1	145.03	82.66	1.38	20040419.46	SAO_2008
C/2004 H9 (SOHO)	53115	0.0051	1	146.39	70.28	339.72	20040419.55	SAO_2008
C/2004 H10 (SOHO)	53126	0.0051	1	145.04	64.27	334.44	20040430.55	SAO_2008
C/2004 HV60 (Spacewatch)	53125	3.06728013	0.93950841	92.5556	147.8462	44.82014	20031216.29	JPL3
C/2004 J1 (SOHO)	53128	0.0053	1	143.97	80.67	4.6	20040503.17	SAO_2008
C/2004 J2 (SOHO)	53130	0.0053	1	146.87	80.24	1.73	20040505.03	SAO_2008
C/2004 J3 (SOHO)	53130	0.005	1	143.24	82.57	6.14	20040505.07	SAO_2008
C/2004 J4 (SOHO)	53130	0.0417	1	12.35	69.22	34.3	20040505.33	SAO_2008
C/2004 J5 (SOHO)	53132	0.0049	1	146.53	81.28	356.93	20040506.56	SAO_2008
C/2004 J6 (SOHO)	53133	0.0053	1	144.23	84.67	6.26	20040507.59	SAO_2008
C/2004 J7 (SOHO)	53134	0.0051	1	146.68	79.98	356.13	20040509.12	SAO_2008
C/2004 J8 (SOHO)	53137	0.0048	1	144.55	86.79	8.23	20040512.14	SAO_2008
C/2004 J9 (SOHO)	53136	0.0054	1	140.88	89.2	16.14	20040511.16	SAO_2008
C/2004 J10 (SOHO)	53137	0.0055	1	143	89.77	14.05	20040512.33	SAO_2008
C/2004 J11 (SOHO)	53138	0.005	1	144.08	89.99	13.61	20040513.21	SAO_2008
C/2004 J12 (SOHO)	53138	0.0398	1	12.68	71.79	33.74	20040512.91	SAO_2008
C/2004 J13 (SOHO)	53139	0.0441	1	12.47	64.48	36.12	20040513.85	SAO_2008
C/2004 J14 (SOHO)	53140	0.0048	1	144.07	88.92	10.45	20040514.61	SAO_2008
C/2004 J15 (SOHO)	53140	0.0438	1	12.28	67.24	34.56	20040514.75	SAO_2008
C/2004 J16 (SOHO)	53140	0.0314	1	14.63	69.24	34.39	20040514.97	SAO_2008
C/2004 J17 (SOHO)	53141	0.0356	1	13.79	72.09	35.6	20040515.55	SAO_2008
C/2004 J18 (SOHO)	53141	0.0461	1	11.89	65.28	34.23	20040515.69	SAO_2008
C/2004 J19 (SOHO)	53140	0.005	1	144.99	80.42	3.16	20040515.05	SAO_2008
C/2004 J20 (SOHO)	53139	0.0419	1	12.76	65.37	35.86	20040513.77	SAO_2008
C/2004 K1 (Catalina)	53517	3.39914102	0.99817011	153.74753	97.75291	326.92397	20050705.11	JPL64
C/2004 K3 (LINEAR)	53165	1.10334109	0.98087324	111.92789	60.49298	275.53654	20040630.46	JPL9
C/2004 K4 (SOHO)	53144	0.0052	1	144.01	88.44	11.22	20040518.86	SAO_2008
C/2004 K5 (SOHO)	53146	0.0051	1	142.11	86.94	11.45	20040520.61	SAO_2008
C/2004 K6 (SOHO)	53147	0.005	1	142.22	87.07	11.05	20040522.16	SAO_2008
C/2004 K7 (SOHO)	53149	0.005	1	137.71	97.75	23.35	20040523.54	SAO_2008
C/2004 K8 (SOHO)	53150	0.0067	1	140.04	39.83	317.62	20040524.66	SAO_2008
C/2004 K9 (SOHO)	53150	0.0049	1	140.6	96.73	18.25	20040525.28	SAO_2008
C/2004 K10 (SOHO)	53151	0.0049	1	143.85	83.93	5.46	20040525.72	SAO_2008
C/2004 K11 (SOHO)	53153	0.0048	1	144.2	87.82	9.39	20040528.17	SAO_2008
C/2004 K12 (SOHO)	53156	0.0049	1	143.93	87.99	10.28	20040531.19	SAO_2008
C/2004 L1 (LINEAR)	53387	2.04741564	0.99763059	159.36077	243.57901	66.17407	20050330.11	JPL31
C/2004 L2 (LINEAR)	53666	3.77862868	0.99520689	62.51865	257.31109	99.18027	20051115.1	JPL41
C/2004 L3 (SOHO)	53162	0.005	1	133.49	109.81	37.61	20040605.62	SAO_2008
C/2004 L4 (SOHO)	53164	0.0056	1	135.88	102.1	32.4	20040608.43	SAO_2008
C/2004 L5 (SOHO)	53165	0.005	1	142.3	89.25	12.36	20040608.65	SAO_2008
C/2004 L6 (SOHO)	53166	0.0049	1	137.6	98.23	25.12	20040609.99	SAO_2008
C/2004 L7 (SOHO)	53166	0.0075	1	138.77	55.81	330.47	20040610.19	SAO_2008
C/2004 L8 (SOHO)	53167	0.0049	1	132.59	77.92	355.13	20040611.07	SAO_2008
C/2004 L9 (SOHO)	53167	0.0051	1	141.15	96.17	22.25	20040611.48	SAO_2008
